"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"211762_s_at",1.54552908193626,0.0101853816987179,14.2495062635134,4.76084403417252e-30,4.92990809788604e-28,57.6985875596756,"KPNA2"
"203744_at",2.53356676454945,0.0229059717564103,14.2303356788947,5.36433627206768e-30,5.53615298716871e-28,57.5801564533935,"HMGB3"
"225681_at",3.3119093325978,-0.000559175871794872,14.2300910244097,5.3725137582487e-30,5.53615298716871e-28,57.5786448944929,"CTHRC1"
"204675_at",2.18989973184835,0.0144387103525641,14.2156320206932,5.87864518693774e-30,6.01900609730002e-28,57.4893058071237,"SRD5A1"
"209464_at",1.91016488801538,0.0154856567115385,14.2030746006601,6.35680933089506e-30,6.48430130907999e-28,57.4117059804182,"AURKB"
"223062_s_at",3.21065600830549,0.0398488508653846,14.1934377289636,6.75002210087608e-30,6.84707714963636e-28,57.3521475649519,"PSAT1"
"203418_at",2.35970981434945,0.0211383902884615,14.1919256476378,6.81389320594047e-30,6.89906687101473e-28,57.3428019991733,"CCNA2"
"218350_s_at",1.69038636532747,0.0137471128461538,14.1752648416025,7.55903133720495e-30,7.62527746054761e-28,57.2398192628544,"GMNN"
"212020_s_at",1.73897654496264,0.0152855422692308,14.1499679975669,8.84937980633248e-30,8.84533530002245e-28,57.0834246259377,"MKI67"
"212021_s_at",2.1458172446967,0.0133554731346154,14.1382192365417,9.52154634042536e-30,9.48252360952198e-28,57.0107765937454,"MKI67"
"AFFX-HUMGAPDH/M33197_5_at",1.64213771743516,0.00167089382692308,14.1378258262849,9.54491791844839e-30,9.48851613074846e-28,57.008343816644,"GAPDH"
"203046_s_at",1.64190260711429,0.0170551991858974,14.1046261459076,1.17391536644755e-29,1.15231279462334e-27,56.803010779092,"TIMELESS"
"229490_s_at",2.49517247439341,0.0227644278525641,14.0883079862557,1.2996210796149e-29,1.26210981399546e-27,56.7020631836256,NA
"201890_at",2.98584279055824,0.0279043207179487,14.0727455392908,1.43204555046127e-29,1.3833408210507e-27,56.6057764788187,"RRM2"
"210559_s_at",2.51603975102198,0.0252249129166667,14.0704086812974,1.45306521358289e-29,1.39870317874374e-27,56.5913168782775,"CDK1"
"209773_s_at",3.22499157105714,0.0236617537628205,14.0665518956479,1.48843432817194e-29,1.4277218753123e-27,56.5674518623534,"RRM2"
"203145_at",2.02199550199341,0.0149315909935897,14.0593385818202,1.55691553578191e-29,1.48300273377833e-27,56.522815077527,"SPAG5"
"218324_s_at",1.39655448025714,0.00977785498076923,14.016560369524,2.03303414197964e-29,1.90335859097152e-27,56.2580391344261,"SPATS2"
"205046_at",1.92891621721758,0.0187277342179487,14.0153478719283,2.04847083888874e-29,1.9145323609614e-27,56.2505329000975,"CENPE"
"220011_at",1.37313419000879,0.0153737336794872,14.0148893296747,2.05433922821222e-29,1.9167405683021e-27,56.2476941719064,"AUNIP"
"200606_at",2.70383630415604,0.0172282604294872,13.9754075731735,2.6282260219275e-29,2.39896924455569e-27,56.0032288340944,"DSP"
"228729_at",2.41574834593406,0.0255852925897436,13.9706382922242,2.70763021478607e-29,2.4591309301234e-27,55.9736924247969,"CCNB1"
"202240_at",1.37573749267472,0.00541598553205128,13.943782818009,3.20175612462391e-29,2.8792107913456e-27,55.8073523514706,"PLK1"
"207165_at",2.49697886236264,0.0268608876602564,13.9377398150232,3.32484743596601e-29,2.98009891084331e-27,55.7699173270729,"HMMR"
"225766_s_at",1.32270174083077,0.0104175380384615,13.9324693607657,3.43606514700473e-29,3.07474405748746e-27,55.7372664929639,"TNPO1"
"212115_at",1.14098053694725,0.0116365954551282,13.9295647457268,3.49894311460992e-29,3.12589403253754e-27,55.7192715741352,"JPT2"
"204444_at",2.29451001453406,0.0195321923910256,13.9226547522853,3.6531981113433e-29,3.24778222337715e-27,55.6764604138077,"KIF11"
"209680_s_at",1.2112634487956,0.00342716911538462,13.9109991385474,3.92897910859231e-29,3.4816358632461e-27,55.6042419031158,"KIFC1"
"224428_s_at",2.84661274817143,0.0289888321153846,13.906212084303,4.04819717783171e-29,3.56992226932175e-27,55.574579131374,"CDCA7"
"219787_s_at",2.31933580427472,0.0235673723653846,13.882860872077,4.68376267984632e-29,4.10392186731726e-27,55.4298673873908,"ECT2"
"204318_s_at",2.16181573794725,0.0146168908846154,13.8818809899562,4.71251547385412e-29,4.12250853652759e-27,55.4237942653115,"GTSE1"
"219148_at",3.07289916055824,0.0348634909102564,13.8387170276777,6.17099542844545e-29,5.30501847563294e-27,55.1562239030069,"PBK"
"213007_at",2.23388604523736,0.0224107413782051,13.8380605653742,6.19635802211693e-29,5.31845957392846e-27,55.1521538152171,"FANCI"
"203214_x_at",2.24190067807033,0.0210253668333333,13.836906620606,6.24119423665132e-29,5.34854694183246e-27,55.144999267701,"CDK1"
"218468_s_at",3.72535249465714,0.00705582813461538,13.8199577853272,6.93843011338697e-29,5.89982373949351e-27,55.0399075367497,"GREM1"
"202107_s_at",2.08105866108791,0.0201523030192308,13.8105674091532,7.35777104711127e-29,6.18904043690297e-27,54.9816761256276,"MCM2"
